,OlfN,TotalN,Tokens,OAI,OSI
special_JJ,10,103348,['special_JJ'],-13.33522284941585,10.830832073888038
feel_VB,81,85315,"['feel_VBP', 'feel_VB', 'feel_VBG', 'feel_VBZ']",-10.040661793743004,7.8129101658907745
use_NN,9,209283,"['use_NN', 'use_NNP']",-14.50517059962978,10.982835167333088
help_VB,21,212161,"['help_VB', 'help_VBP', 'help_VBZ', 'help_VBD']",-13.30248253223835,9.76044274599664
sound_NN,159,25912,"['sound_NNS', 'sound_NN']",-7.348449797510831,6.839877213491044
hear_VB,117,74985,"['hear_VBN', 'hear_VBD', 'hear_VB', 'hear_VBG', 'hear_VBZ', 'hear_VBP']",-9.323949687708637,7.282395449191995
see_VB,186,333265,"['see_VBN', 'see_VBG', 'see_VB', 'see_VBP', 'see_VBZ']",-10.807151474692832,6.613601357667368
might_MD,23,148989,['might_MD'],-12.661284337447968,9.629198212718387
odor_NN,106,3329,"['odor_NNS', 'odor_NN']",-4.972952700577064,7.4248397142122
know_VB,59,344189,"['know_VBP', 'know_VB', 'know_VBN', 'know_VBZ', 'know_VBD', 'know_VBG']",-12.510198415831827,8.270117119413559
clothes_NN,41,9081,"['clothes_NNS', 'clothes_NNPS']",-7.791083455930586,8.795208164157316
more_JJ,29,428747,['more_JJR'],-13.851786055900195,9.294779173647827
bad_JJ,162,64529,"['bad_JJ', 'bad_JJR', 'bad_JJS']",-8.637810045007338,6.8129101658907745
pungent_JJ,39,396,['pungent_JJ'],-3.343954401217361,8.867357949913151
hang_VB,15,10324,"['hang_VBG', 'hang_VBP', 'hang_VBZ', 'hang_VBD']",-9.426823830485452,10.245869573166882
love_VB,41,36290,"['love_VBP', 'love_VBD', 'love_VB', 'love_VBZ', 'love_VBN']",-9.789732431748613,8.795208164157316
flower_NN,75,16372,"['flower_NNS', 'flower_NN']",-7.770124260947204,7.923941478279518
disturbance_NN,11,5134,"['disturbance_NN', 'disturbance_NNS']",-8.866435961938121,10.693328550138101
sense_NN,287,61765,['sense_NN'],-7.749594999249573,5.987853242099711
name_NN,23,123315,"['name_NN', 'name_NNS']",-12.388426817791212,9.629198212718387
suggest_VB,13,68496,"['suggest_VBD', 'suggest_VBZ', 'suggest_VBP', 'suggest_VB']",-12.363292402055828,10.452320450634307
french_JJ,16,22605,['french_JJ'],-10.464354297206343,10.1527601687754
guy_NN,12,20759,"['guy_NN', 'guy_NNP', 'guy_NNS']",-10.75648682686951,10.567797668054244
fill_VB,51,43468,"['fill_VBZ', 'fill_VBN', 'fill_VBD', 'fill_VBP', 'fill_VBG', 'fill_VB']",-9.735240755083522,8.480334826803904
sea_NN,23,19687,['sea_NN'],-9.741393706653023,9.629198212718387
start_VB,34,136986,"['start_VBG', 'start_VB', 'start_VBZ', 'start_VBP', 'start_VBD', 'start_VBN']",-11.9762060901486,9.06529732752506
do_VB,216,1263591,"['do_VBZ', 'do_VBP', 'do_VBD', 'do_VBN', 'do_VB', 'do_VBG']",-12.51421063371583,6.397872666611931
too_RB,37,133368,['too_RB'],-11.815599660042695,8.94330680314645
not_RB,230,1598943,['not_RB'],-12.763197028127957,6.307270117831024
can_MD,276,1016448,['can_MD'],-11.846580523438385,6.0442357119972305
chocolate_NN,20,3238,['chocolate_NN'],-7.338959175415203,9.830832073888038
very_RB,96,299778,['very_RB'],-11.608572484901671,7.567797668054244
just_RB,92,295583,['just_RB'],-11.649641815871428,7.629198212718387
funny_JJ,25,5524,['funny_JJ'],-7.787641414483326,9.508903979000674
say_VB,100,605093,"['say_VBZ', 'say_VBP', 'say_VBD', 'say_VBG', 'say_VBN', 'say_VB']",-12.562941179656875,7.508903979000675
fine_JJ,8,24096,['fine_JJ'],-11.556506054671928,11.1527601687754
slightly_RB,17,18185,['slightly_RB'],-10.06299846409264,10.06529732752506
nice_JJ,20,20453,"['nice_JJR', 'nice_JJ']",-9.99809675461103,9.830832073888038
plastic_NN,11,11003,"['plastic_NNS', 'plastic_NN']",-9.966177693301772,10.693328550138101
different_JJ,47,197565,['different_JJ'],-12.037379008958709,8.598171317097762
little_JJ,28,112844,['little_JJ'],-11.976615263772326,9.345405246717796
may_MD,72,560505,['may_MD'],-12.926442715682704,7.9828351673330875
fresh_JJ,91,17486,"['fresh_JJ', 'fresh_JJS', 'fresh_JJR']",-7.586118043466866,7.644965528576703
hot_JJ,37,22790,['hot_JJ'],-9.26665993852371,8.94330680314645
rotten_JJ,42,849,['rotten_JJ'],-4.337303320774279,8.76044274599664
egg_NN,28,13501,"['egg_NNS', 'egg_NN']",-8.91342372710946,9.345405246717796
hydrogen_NN,9,4961,['hydrogen_NN'],-9.106490240450366,10.982835167333088
gas_NN,53,36502,"['gas_NN', 'gas_NNS']",-9.427767438596245,8.424839714212201
lose_VB,21,74260,"['lose_VBN', 'lose_VBD', 'lose_VB', 'lose_VBP', 'lose_VBG', 'lose_VBZ']",-11.787980271963342,9.76044274599664
alcohol_NN,105,17230,"['alcohol_NN', 'alcohol_NNS']",-7.358389563446188,7.438514651109277
first_JJ,19,298610,['first_JJ'],-13.939975440962792,9.904832655331814
go_VB,43,400007,"['go_VBZ', 'go_VBG', 'go_VB', 'go_VBN', 'go_VBP', 'go_VBD']",-13.18340096667702,8.726495414073302
away_RB,25,75129,['away_RB'],-11.553226089262942,9.508903979000674
sensory_JJ,13,2844,['sensory_JJ'],-7.7732660314783235,10.452320450634307
disorder_NN,10,20833,"['disorder_NN', 'disorder_NNS']",-11.024654890410334,10.830832073888038
find_VB,35,356637,"['find_VBP', 'find_VB', 'find_VBD', 'find_VBG', 'find_VBN']",-13.31481384342566,9.023477151830432
paper_NN,17,105467,"['paper_NN', 'paper_NNS']",-12.598969291987656,10.06529732752506
many_JJ,29,408899,['many_JJ'],-13.783404013934817,9.294779173647827
cause_VB,28,91341,"['cause_VB', 'cause_VBZ', 'cause_VBG', 'cause_VBD', 'cause_VBN']",-11.671620041899853,9.345405246717796
leave_VB,32,147395,"['leave_VBD', 'leave_VBZ', 'leave_VBG', 'leave_VB', 'leave_VBN', 'leave_VBP']",-12.169328059944744,9.1527601687754
flesh_NN,18,3803,['flesh_NN'],-7.722997222188279,9.982835167333088
nasal_JJ,9,2214,['nasal_JJ'],-7.94251450533924,10.982835167333088
then_RB,44,329810,['then_RB'],-12.871843998455097,8.693328550138101
occur_VB,8,68615,"['occur_VBG', 'occur_VBZ', 'occur_VB', 'occur_VBD']",-13.066236379563025,11.1527601687754
quite_RB,16,56993,['quite_RB'],-11.798497114871692,10.1527601687754
work_VB,16,273260,"['work_VBZ', 'work_VBG', 'work_VB']",-14.059914766990634,10.1527601687754
hair_NN,40,15892,['hair_NN'],-8.634084983200736,8.830832073888038
cold_JJ,17,17854,['cold_JJ'],-10.036496869341951,10.06529732752506
color_NN,54,51186,"['color_NN', 'color_NNS']",-9.88857414674242,8.397872666611931
thing_NN,62,184413,"['thing_NN', 'thing_NNS']",-11.538384524667826,8.198563858388525
get_VB,68,394537,"['get_VB', 'get_VBD', 'get_VBP', 'get_VBG', 'get_VBZ', 'get_VBN']",-12.502338236881323,8.06529732752506
water_NN,79,163187,"['water_NN', 'water_NNP', 'water_NNS']",-11.012385858430914,7.848979420598297
stuff_NN,15,16556,['stuff_NN'],-10.108175937621771,10.245869573166882
sort_NN,9,33936,"['sort_NN', 'sort_NNS']",-11.880603904088243,10.982835167333088
complain_VB,11,11023,"['complain_VBZ', 'complain_VBN', 'complain_VBD', 'complain_VBG', 'complain_VB']",-9.968797679567798,10.693328550138101
fish_NN,58,27553,['fish_NN'],-8.891940793943931,8.294779173647827
night_NN,27,60531,"['night_NN', 'night_NNS']",-11.130499062617535,9.397872666611931
way_NN,38,328271,"['way_NN', 'way_NNS']",-13.076600266480858,8.904832655331814
decay_VB,9,910,"['decay_VBG', 'decay_VBZ']",-6.659797733643746,10.982835167333088
clean_JJ,41,19114,"['clean_JJ', 'clean_JJR']",-8.86479009863103,8.795208164157316
fragrance_NN,22,1158,"['fragrance_NN', 'fragrance_NNS', 'fragrance_NNP']",-5.717987919351939,9.693328550138101
hand_NN,21,97389,"['hand_NNS', 'hand_NN']",-12.179153787172279,9.76044274599664
must_MD,15,307229,['must_MD'],-14.322064280374105,10.245869573166882
strange_JJ,35,10602,['strange_JJ'],-8.242765808327807,9.023477151830432
sharp_JJ,12,9366,"['sharp_JJ', 'sharp_JJR']",-9.608254821977908,10.567797668054244
gunpowder_NN,13,275,['gunpowder_NN'],-4.40284809027093,10.452320450634307
's_VB,97,382576,"[""'s_VBZ""]",-11.945474004713095,7.552847326588272
're_VB,17,127149,"[""'re_VBP""]",-12.868697748767664,10.06529732752506
've_VB,13,104670,"[""'ve_VBP""]",-12.975048759661801,10.452320450634307
ever_RB,13,67276,['ever_RB'],-12.33736459185701,10.452320450634307
wonderful_JJ,30,17574,['wonderful_JJ'],-9.194264382992005,9.245869573166882
come_VB,116,296674,"['come_VBD', 'come_VBZ', 'come_VBP', 'come_VB', 'come_VBG', 'come_VBN']",-11.320537976350964,7.294779173647828
work_NN,13,315259,"['work_NN', 'work_NNS']",-14.565738313431385,10.452320450634307
make_VB,100,745491,"['make_VBD', 'make_VBZ', 'make_VB', 'make_VBG', 'make_VBN', 'make_VBP']",-12.863975220224132,7.508903979000675
most_JJ,10,192008,['most_JJS'],-14.228878801536947,10.830832073888038
ear_NN,32,16439,"['ear_NN', 'ear_NNS']",-9.00483492072718,9.1527601687754
indicate_VB,8,65350,"['indicate_VB', 'indicate_VBG', 'indicate_VBN', 'indicate_VBP', 'indicate_VBZ']",-12.995899615570158,11.1527601687754
ca_MD,23,49576,['ca_MD'],-11.073792296914597,9.629198212718387
room_NN,83,99544,"['room_NN', 'room_NNS', 'room_NNP']",-10.228007308536903,7.777720737428475
will_MD,105,1291763,['will_MD'],-13.586664454438559,7.438514651109277
candle_NN,9,3255,"['candle_NN', 'candle_NNS']",-8.498516826610686,10.982835167333088
really_RB,35,105443,['really_RB'],-11.556820780214789,9.023477151830432
few_JJ,9,157512,"['few_JJ', 'few_JJR']",-14.095177217042014,10.982835167333088
diminished_JJ,11,893,['diminished_JJ'],-6.3430847464839255,10.693328550138101
long_JJ,10,85352,"['long_JJ', 'long_JJS']",-13.05920924408119,10.830832073888038
dog_NN,41,19259,"['dog_NN', 'dog_NNS']",-8.875693169883489,8.795208164157316
perhaps_RB,12,55953,['perhaps_RB'],-12.1869653642586,10.567797668054244
yellow_JJ,15,9974,['yellow_JJ'],-9.377065892056596,10.245869573166882
unusual_JJ,12,13034,['unusual_JJ'],-10.085029778895242,10.567797668054244
identify_VB,19,90415,"['identify_VB', 'identify_VBD', 'identify_VBN']",-12.216347004127108,9.904832655331814
notice_VB,40,20384,"['notice_VB', 'notice_VBD', 'notice_VBP', 'notice_VBN', 'notice_VBG']",-8.993221467368938,8.830832073888038
same_JJ,30,227192,['same_JJ'],-12.886661913655358,9.245869573166882
cologne_NN,8,110,['cologne_NN'],-3.7813597135246595,11.1527601687754
even_RB,98,284686,['even_RB'],-11.50430217774953,7.538050324660191
keep_VB,23,148038,"['keep_VBG', 'keep_VB', 'keep_VBP', 'keep_VBZ', 'keep_VBN', 'keep_VBD']",-12.652046068387714,9.629198212718387
cat_NN,14,11994,"['cat_NN', 'cat_NNP', 'cat_NNS']",-9.74267033540818,10.345405246717796
detect_VB,31,17766,"['detect_VBN', 'detect_VBD', 'detect_VB']",-9.162634965511835,9.198563858388525
could_MD,227,353052,['could_MD'],-10.60297267663982,6.326211681484485
people_NN,57,459734,['people_NNS'],-12.977549826051584,8.319870154610658
everyone_NN,11,45610,['everyone_NN'],-12.017630931107819,10.693328550138101
else_RB,8,37607,['else_RB'],-12.19871360329675,11.1527601687754
example_NN,17,176508,"['example_NN', 'example_NNS']",-13.341911206477658,10.06529732752506
remind_VB,16,12708,"['remind_VBZ', 'remind_VB', 'remind_VBD', 'remind_VBN']",-9.633449374713493,10.1527601687754
case_NN,17,270586,"['case_NN', 'case_NNS']",-13.958264830028364,10.06529732752506
old_JJ,42,120601,"['old_JJ', 'old_JJR', 'old_JJS']",-11.4875649214919,8.76044274599664
dead_JJ,11,20982,['dead_JJ'],-10.897432962781576,10.693328550138101
permeate_VB,21,1211,"['permeate_VBZ', 'permeate_VB', 'permeate_VBD', 'permeate_VBN', 'permeate_VBG']",-5.8496657269155685,9.76044274599664
animal_NN,19,62407,"['animal_NNS', 'animal_NN', 'animal_NNP']",-11.681492726906301,9.904832655331814
sound_VB,122,16462,"['sound_VBZ', 'sound_VB', 'sound_VBD']",-7.076114664185888,7.222022831212513
light_JJ,15,31790,"['light_JJR', 'light_JJ']",-11.04939480041682,10.245869573166882
cool_JJ,11,12873,"['cool_JJ', 'cool_JJR']",-10.192629067832245,10.693328550138101
offensive_JJ,11,4653,['offensive_JJ'],-8.72451385311995,10.693328550138101
great_JJ,36,213398,"['great_JJ', 'great_JJR', 'great_JJS']",-12.533262128052794,8.982835167333088
associate_VB,18,56538,"['associate_VBN', 'associate_VBP']",-11.617008227651965,9.982835167333088
long_RB,13,61718,['long_RB'],-12.21296397288226,10.452320450634307
die_VB,9,44103,"['die_VBD', 'die_VBN', 'die_VB', 'die_VBZ', 'die_VBG']",-12.258664173071692,10.982835167333088
think_VB,66,247366,"['think_VB', 'think_VBD', 'think_VBP', 'think_VBG', 'think_VBN', 'think_VBZ']",-11.871893573249295,8.108366049416945
everything_NN,28,47253,"['everything_NN', 'everything_NNP']",-10.720763383602888,9.345405246717796
incense_NN,20,633,['incense_NN'],-4.984133594540979,9.830832073888038
felt_VB,23,44991,"['felt_VBD', 'felt_VBN']",-10.933786857068823,9.629198212718387
taste_VB,116,2821,"['taste_VBD', 'taste_VB', 'taste_VBZ', 'taste_VBP', 'taste_VBN']",-4.604009955457999,7.294779173647828
distinctive_JJ,13,5825,['distinctive_JJ'],-8.807602616287912,10.452320450634307
rich_JJ,18,24366,"['rich_JJ', 'rich_JJR']",-10.402656811203169,9.982835167333088
sight_NN,224,12591,"['sight_NNS', 'sight_NN', 'sight_NNP']",-5.8127503265494616,6.345405246717795
day_NN,37,295723,"['day_NN', 'day_NNS', 'day_NNP']",-12.964433562937504,8.94330680314645
man_NN,30,91328,['man_NN'],-11.571879023867245,9.245869573166882
like_VB,26,69940,"['like_VBZ', 'like_VBP', 'like_VB', 'like_VBD']",-11.393390457443987,9.452320450634307
always_RB,25,108913,['always_RB'],-12.088960450986642,9.508903979000674
nose_NN,68,7260,"['nose_NN', 'nose_NNS']",-6.738290991632773,8.06529732752506
full_JJ,14,96061,['full_JJ'],-12.744308284675663,10.345405246717796
bring_VB,12,135921,"['bring_VB', 'bring_VBZ', 'bring_VBN', 'bring_VBD', 'bring_VBP', 'bring_VBG']",-13.467446345606856,10.567797668054244
memory_NN,17,45809,"['memory_NNS', 'memory_NN']",-11.395880607795773,10.06529732752506
change_VB,11,122150,"['change_VBN', 'change_VBG', 'change_VB', 'change_VBP', 'change_VBD']",-13.438862719404684,10.693328550138101
street_NN,21,32797,"['street_NN', 'street_NNS']",-10.608958811764492,9.76044274599664
pretty_RB,20,23796,['pretty_RB'],-10.216503368062641,9.830832073888038
much_RB,22,116288,['much_RB'],-12.367911085596818,9.693328550138101
world_NN,24,247454,"['world_NN', 'world_NNP', 'world_NNS']",-13.331838336726884,9.567797668054244
nothing_NN,30,58750,"['nothing_NN', 'nothing_NNP']",-10.935410635618569,9.245869573166882
chemical_NN,40,37432,"['chemical_NN', 'chemical_NNS', 'chemical_NNP']",-9.870056418472949,8.830832073888038
stench_NN,14,401,['stench_NN'],-4.840103504397316,10.345405246717796
horrible_JJ,23,3263,['horrible_JJ'],-7.1484213160348515,9.629198212718387
time_NN,59,638914,"['time_NN', 'time_NNS']",-13.402619177650395,8.270117119413559
dry_VB,14,6783,"['dry_VBZ', 'dry_VBG', 'dry_VBN']",-8.92035285541508,10.345405246717796
'm_VB,10,75959,"[""'m_VBP""]",-12.89100519719877,10.830832073888038
feeling_NN,23,31139,"['feeling_NN', 'feeling_NNS']",-10.402873037844966,9.629198212718387
call_VB,12,124000,"['call_VBD', 'call_VBN', 'call_VBP']",-13.335018094327806,10.567797668054244
anything_NN,41,52768,['anything_NN'],-10.329823678819384,8.795208164157316
up_RB,17,62550,['up_RB'],-11.845259422690205,10.06529732752506
product_NN,20,170166,"['product_NN', 'product_NNS', 'product_NNP']",-13.054655187833948,9.830832073888038
type_NN,8,135222,"['type_NN', 'type_NNS']",-14.044970365027625,11.1527601687754
most_RB,25,238052,['most_RBS'],-13.217061034446743,9.508903979000674
likely_JJ,8,69759,['likely_JJ'],-13.090091738681183,11.1527601687754
breath_NN,62,7554,['breath_NN'],-6.928828758053298,8.198563858388525
should_MD,45,429613,['should_MD'],-13.22082502774277,8.660907072445724
give_VB,30,365522,"['give_VB', 'give_VBZ', 'give_VBP', 'give_VBD', 'give_VBG', 'give_VBN']",-13.572708120397852,9.245869573166882
saw_VB,19,41028,['saw_VBD'],-11.076393694710966,9.904832655331814
soup_NN,9,2595,['soup_NN'],-8.171593821802931,10.982835167333088
ask_VB,10,129588,"['ask_VB', 'ask_VBG', 'ask_VBN', 'ask_VBD']",-13.661644508713056,10.830832073888038
also_RB,66,693842,['also_RB'],-13.359853528302468,8.108366049416945
include_VB,23,375436,"['include_VBP', 'include_VBG', 'include_VB']",-13.994645513064597,9.629198212718387
affect_VB,16,73814,"['affect_VBN', 'affect_VB', 'affect_VBD', 'affect_VBG', 'affect_VBZ', 'affect_VBP']",-12.171606851865484,10.1527601687754
baked_JJ,12,1468,['baked_JJ'],-6.934673752122056,10.567797668054244
present_JJ,11,65689,['present_JJ'],-12.543932564121748,10.693328550138101
rain_NN,23,15211,"['rain_NN', 'rain_NNS']",-9.369265425181874,9.629198212718387
mind_NN,15,57434,['mind_NN'],-11.902726825887848,10.245869573166882
foul_JJ,73,1550,"['foul_JJ', 'foul_JJS']",-4.408227941281583,7.962935609895382
let_VB,18,79821,"['let_VB', 'let_VBZ', 'let_VBP', 'let_VBD']",-12.114555731198413,9.982835167333088
brain_NN,8,25805,['brain_NN'],-11.655363010171412,11.1527601687754
often_RB,26,142647,['often_RB'],-12.421650162306594,9.452320450634307
green_JJ,14,20170,['green_JJ'],-10.49256854144272,10.345405246717796
definitely_RB,9,10982,['definitely_RB'],-10.252928194501951,10.982835167333088
bread_NN,19,6750,"['bread_NN', 'bread_NNP', 'bread_NNS']",-8.47274427338197,9.904832655331814
new_JJ,58,463472,['new_JJ'],-12.964141662429006,8.294779173647827
once_RB,14,104838,['once_RB'],-12.870447289052072,10.345405246717796
again_RB,14,98799,['again_RB'],-12.784853897051374,10.345405246717796
try_VB,16,131526,"['try_VBP', 'try_VBG', 'try_VB', 'try_VBD']",-13.004988493447408,10.1527601687754
normal_JJ,14,42610,['normal_JJ'],-11.571549509007978,10.345405246717796
follow_VB,15,130988,"['follow_VBG', 'follow_VBD', 'follow_VB', 'follow_VBZ']",-13.092184529266815,10.245869573166882
meat_NN,33,13755,"['meat_NNS', 'meat_NN']",-8.70327439984512,9.108366049416945
become_VB,24,229447,"['become_VBD', 'become_VBZ', 'become_VBN', 'become_VBP', 'become_VB', 'become_VBG']",-13.222838917474265,9.567797668054244
rose_NN,49,2147,"['rose_NNS', 'rose_NN']",-5.453396631743565,8.53805032466019
put_VB,12,106787,"['put_VBG', 'put_VB', 'put_VBD', 'put_VBN']",-13.11941400110552,10.567797668054244
home_NN,33,160171,"['home_NN', 'home_NNS', 'home_NNP']",-12.244859317160236,9.108366049416945
well_RB,32,358664,"['well_RB', 'well_RBR']",-13.452273420100498,9.1527601687754
wine_NN,22,13722,"['wine_NN', 'wine_NNS']",-9.284771532495531,9.693328550138101
still_RB,76,168901,['still_RB'],-11.117890830818553,7.9048326553318145
men_NN,14,80660,['men_NNS'],-12.492210863235634,10.345405246717796
vanilla_NN,8,787,['vanilla_NN'],-6.620219825507486,11.1527601687754
student_NN,11,548940,"['student_NNS', 'student_NN']",-15.606857324824258,10.693328550138101
effect_NN,8,133385,"['effect_NN', 'effect_NNS']",-14.025236909757135,11.1527601687754
due_JJ,9,89472,['due_JJ'],-13.279223643933124,10.982835167333088
delicious_JJ,23,2578,['delicious_JJ'],-6.808474592304638,9.629198212718387
excellent_JJ,9,31949,['excellent_JJ'],-11.793558153798381,10.982835167333088
only_RB,38,395986,['only_RB'],-13.347162386026366,8.904832655331814
wet_JJ,30,8807,['wet_JJ'],-8.197544354942233,9.245869573166882
nasty_JJ,16,2332,"['nasty_JJ', 'nasty_JJS']",-7.187352073200496,10.1527601687754
feel_NN,9,3805,['feel_NN'],-8.723755736948595,10.982835167333088
texture_NN,26,7943,"['texture_NN', 'texture_NNS']",-8.25502856981873,9.452320450634307
pleasant_JJ,50,6219,['pleasant_JJ'],-6.9586107120558465,8.508903979000674
chicken_NN,14,6663,"['chicken_NN', 'chicken_NNS']",-8.894601256210533,10.345405246717796
alone_RB,16,34279,['alone_RB'],-11.06503740276637,10.1527601687754
longer_RB,10,38941,"['longer_RB', 'longer_RBR']",-11.927074217423854,10.830832073888038
stop_VB,29,48442,"['stop_VBG', 'stop_VBZ', 'stop_VB', 'stop_VBD', 'stop_VBP']",-10.705989814493696,9.294779173647827
begin_VB,33,153466,"['begin_VBZ', 'begin_VBG', 'begin_VBD', 'begin_VB', 'begin_VBN']",-12.183165420676284,9.108366049416945
change_NN,19,173416,"['change_NN', 'change_NNS']",-13.155949974061363,9.904832655331814
place_NN,43,171297,"['place_NNS', 'place_NN', 'place_NNP']",-11.959875604822578,8.726495414073302
faint_JJ,24,2134,['faint_JJ'],-6.474381960103269,9.567797668054244
somewhat_RB,11,19038,['somewhat_RB'],-10.757162688001497,10.693328550138101
salt_NN,31,8790,"['salt_NNS', 'salt_NN']",-8.147451139643891,9.198563858388525
there_RB,27,99260,['there_RB'],-11.844037332021013,9.397872666611931
bathroom_NN,17,6297,"['bathroom_NN', 'bathroom_NNS']",-8.532986110762971,10.06529732752506
spice_NN,8,1906,"['spice_NNS', 'spice_NN']",-7.896332403909942,11.1527601687754
enough_RB,12,52376,['enough_RB'],-12.091655762867363,10.567797668054244
sens_NN,47,3703,['sens_NNS'],-6.299889982493992,8.598171317097762
mud_NN,8,3211,['mud_NN'],-8.64880694972577,11.1527601687754
something_NN,62,102998,['something_NN'],-10.698060487690512,8.198563858388525
heavy_JJ,27,23377,"['heavy_JJ', 'heavy_JJR']",-9.757914676253622,9.397872666611931
sense_VB,10,5235,"['sense_VBP', 'sense_VB', 'sense_VBD', 'sense_VBG']",-9.032045726930809,10.830832073888038
evil_JJ,12,8648,['evil_JJ'],-9.493188307013494,10.567797668054244
process_NN,13,234399,"['process_NNS', 'process_NN']",-14.138167171200427,10.452320450634307
hearing_NN,128,36209,"['hearing_NN', 'hearing_NNP']",-8.144060713365405,7.1527601687754
balance_NN,12,24150,['balance_NN'],-10.974773067889341,10.567797668054244
voice_NN,20,47126,"['voice_NN', 'voice_NNS']",-11.20230751693695,9.830832073888038
speech_NN,16,27215,['speech_NN'],-10.732114415612456,10.1527601687754
perfume_NN,30,1215,"['perfume_NN', 'perfume_NNS']",-5.339850002884625,9.245869573166882
forget_VB,8,19790,"['forget_VB', 'forget_VBP', 'forget_VBD', 'forget_VBN']",-11.272483991934875,11.1527601687754
believe_VB,10,92100,"['believe_VBD', 'believe_VBZ', 'believe_VBN', 'believe_VBP']",-13.168985440978698,10.830832073888038
garden_NN,13,22372,"['garden_NN', 'garden_NNP', 'garden_NNS']",-10.748966896844488,10.452320450634307
cigar_NN,8,1917,"['cigar_NNS', 'cigar_NN']",-7.9046346216681505,11.1527601687754
person_NN,16,158501,"['person_NN', 'person_NNS']",-13.274132416949696,10.1527601687754
usually_RB,8,72943,['usually_RB'],-13.154481915611173,11.1527601687754
awful_JJ,25,2887,['awful_JJ'],-6.851499202461257,9.508903979000674
lot_NN,15,93622,"['lot_NN', 'lot_NNS']",-12.607669368893191,10.245869573166882
less_JJ,9,95158,['less_JJR'],-13.368112328092089,10.982835167333088
now_RB,28,275604,['now_RB'],-13.264882379239577,9.345405246717796
rot_VB,25,547,['rot_VBG'],-4.451540833017832,9.508903979000674
plant_NN,23,84024,"['plant_NNS', 'plant_NN']",-11.834951891092647,9.629198212718387
one_NN,17,71379,"['one_NNS', 'one_NN']",-12.035749228070094,10.06529732752506
whole_JJ,14,52919,['whole_JJ'],-11.884143257039804,10.345405246717796
orange_NN,8,3162,"['orange_NNS', 'orange_NN']",-8.62662165235837,11.1527601687754
vegetable_NN,8,11479,"['vegetable_NN', 'vegetable_NNS']",-10.486709345789558,11.1527601687754
best_JJ,8,134089,['best_JJS'],-14.032831364950148,11.1527601687754
seem_VB,21,123944,"['seem_VBZ', 'seem_VB', 'seem_VBD', 'seem_VBP']",-12.52701148540814,9.76044274599664
slight_JJ,11,8027,"['slight_JJ', 'slight_JJS']",-9.511213563629369,10.693328550138101
ammonia_NN,33,1592,['ammonia_NN'],-5.592230501185195,9.108366049416945
develop_VB,15,152069,"['develop_VBN', 'develop_VBP', 'develop_VB', 'develop_VBZ']",-13.307475961512575,10.245869573166882
ocean_NN,11,12463,"['ocean_NN', 'ocean_NNS']",-10.145932145820515,10.693328550138101
freshly_RB,24,1142,['freshly_RB'],-5.572384434641687,9.567797668054244
hay_NN,19,4410,['hay_NN'],-7.858635427001298,9.904832655331814
fragrant_JJ,16,720,['fragrant_JJ'],-5.491853096329675,10.1527601687754
small_JJ,14,155089,"['small_JJ', 'small_JJS']",-13.435381916327488,10.345405246717796
keen_JJ,20,3705,['keen_JJ'],-7.533329732305834,9.830832073888038
leaf_NN,14,17050,"['leaf_NN', 'leaf_NNS']",-10.250129196741293,10.345405246717796
eye_NN,12,52797,"['eye_NNS', 'eye_NN']",-12.103205834774062,10.567797668054244
coffee_NN,58,11732,"['coffee_NN', 'coffee_NNP']",-7.660180360629384,8.294779173647827
open_VB,10,48177,"['open_VB', 'open_VBP', 'open_VBG', 'open_VBN', 'open_VBD']",-12.234128843869945,10.830832073888038
mean_VB,13,123582,"['mean_VBN', 'mean_VBZ', 'mean_VBP', 'mean_VB', 'mean_VBD', 'mean_VBG']",-13.214669383018341,10.452320450634307
wood_NN,32,24235,"['wood_NN', 'wood_NNS', 'wood_NNP']",-9.564804462053763,9.1527601687754
metal_NN,9,16533,"['metal_NN', 'metal_NNS']",-10.84313591111135,10.982835167333088
music_NN,15,75337,['music_NN'],-12.2941803687089,10.245869573166882
finger_NN,9,10143,"['finger_NNS', 'finger_NN']",-10.138271800172221,10.982835167333088
child_NN,10,321690,"['child_NNS', 'child_NNP', 'child_NN']",-14.97338346886729,10.830832073888038
waft_VB,27,325,"['waft_VBN', 'waft_VBZ', 'waft_VBG', 'waft_VBP', 'waft_VBD', 'waft_VB']",-3.5894084057523483,9.397872666611931
house_NN,48,108187,"['house_NNS', 'house_NN', 'house_NNP']",-11.138205125724093,8.567797668054244
shop_NN,12,18559,"['shop_NNS', 'shop_NN']",-10.594868855785805,10.567797668054244
oil_NN,45,35948,"['oil_NN', 'oil_NNS']",-9.641770790453306,8.660907072445724
enjoy_VB,16,42316,"['enjoy_VB', 'enjoy_VBN', 'enjoy_VBG', 'enjoy_VBD', 'enjoy_VBP']",-11.368915639966843,10.1527601687754
mildew_NN,12,521,['mildew_NN'],-5.440177061557352,10.567797668054244
manure_NN,10,3389,['manure_NN'],-8.404715826596632,10.830832073888038
eat_VB,27,37449,"['eat_VB', 'eat_VBG', 'eat_VBN', 'eat_VBD', 'eat_VBP', 'eat_VBZ']",-10.437752072323603,9.397872666611931
emit_VB,13,3485,"['emit_VB', 'emit_VBZ', 'emit_VBP', 'emit_VBG', 'emit_VBN']",-8.066503222614694,10.452320450634307
